play,player,period,time,goalsFor,goalsAgainst,x,y
SHOT,8473994,1,00:52,0,0,80.0,-5.0
SHOT,8471284,1,03:33,0,0,83.0,-21.0
SHOT,8476889,1,04:42,0,0,82.0,13.0
SHOT,8479587,1,05:55,0,0,41.0,17.0
GIVEAWAY,8471750,1,08:31,0,0,-97.0,-5.0
GIVEAWAY,8475906,1,16:38,0,0,29.0,38.0
SHOT,8475906,1,17:02,0,0,41.0,-15.0
SHOT,8476467,2,01:54,0,0,38.0,35.0
SHOT,8475906,2,02:44,0,0,82.0,-1.0
SHOT,8476889,2,07:50,0,1,50.0,-31.0
GIVEAWAY,8476902,2,08:32,0,1,-73.0,37.0
SHOT,8476166,2,09:03,0,1,67.0,-16.0
TAKEAWAY,8476889,2,09:56,0,1,96.0,-1.0
GIVEAWAY,8475906,2,10:19,0,1,-35.0,-12.0
SHOT,8475413,2,12:44,0,1,80.0,-26.0
SHOT,8475794,2,14:36,0,1,76.0,29.0
SHOT,8475413,2,16:15,0,1,69.0,21.0
SHOT,8479381,2,17:02,0,1,84.0,-3.0
TAKEAWAY,8473994,3,00:14,0,2,97.0,1.0
GIVEAWAY,8475794,3,03:13,0,2,-18.0,-34.0
SHOT,8480036,3,03:49,0,2,62.0,-28.0
SHOT,8471284,3,05:34,0,3,34.0,-39.0
SHOT,8476889,3,06:10,0,4,15.0,-41.0
SHOT,8476889,3,06:35,0,4,56.0,-6.0
SHOT,8475906,3,06:59,0,4,76.0,14.0
SHOT,8471228,3,09:00,0,4,88.0,30.0
SHOT,8475906,3,09:09,0,4,33.0,-2.0
SHOT,8470794,3,10:16,0,4,88.0,-6.0
SHOT,8478449,3,11:09,0,4,55.0,26.0
SHOT,8476166,3,12:40,0,4,4.0,16.0
SHOT,8475794,3,15:52,0,4,43.0,19.0
SHOT,8478449,3,16:52,0,4,72.0,-20.0
TAKEAWAY,8475413,3,18:38,0,4,-87.0,-20.0
