play,player,period,time,goalsFor,goalsAgainst,x,y
SHOT,8478449,1,00:39,0,0,56.0,11.0
GIVEAWAY,8471699,1,01:58,0,0,-60.0,36.0
SHOT,8476902,1,02:20,0,0,33.0,18.0
SHOT,8475906,1,02:26,0,0,63.0,39.0
SHOT,8476902,1,03:50,0,0,-91.0,22.0
TAKEAWAY,8476889,1,04:06,0,0,93.0,32.0
SHOT,8471699,1,04:10,0,0,51.0,-13.0
SHOT,8471228,1,06:12,0,0,54.0,12.0
SHOT,8476902,1,07:23,0,0,53.0,15.0
GIVEAWAY,8475794,1,07:47,0,0,31.0,28.0
SHOT,8470621,1,08:02,0,0,75.0,-11.0
SHOT,8480036,1,08:20,0,0,32.0,4.0
GIVEAWAY,8476902,1,09:08,0,0,-95.0,-22.0
SHOT,8479381,1,12:44,0,0,21.0,11.0
SHOT,8480036,1,14:01,0,0,32.0,-37.0
GIVEAWAY,8475794,1,14:24,0,0,55.0,32.0
GIVEAWAY,8476902,1,15:35,0,0,19.0,34.0
SHOT,8477810,1,16:38,0,0,46.0,36.0
GOAL,8478449,1,18:06,1,0,83.0,-5.0
SHOT,8477450,2,00:49,1,0,67.0,-21.0
GIVEAWAY,8480036,2,04:06,1,0,-92.0,29.0
GOAL,8478449,2,05:39,2,0,69.0,0.0
SHOT,8478495,2,06:43,2,0,73.0,-12.0
GIVEAWAY,8478495,2,06:53,2,0,6.0,40.0
GIVEAWAY,8471228,2,08:57,2,0,63.0,20.0
SHOT,8470794,2,11:12,2,1,71.0,4.0
SHOT,8477450,2,12:41,2,1,22.0,-2.0
SHOT,8470621,2,15:18,2,1,75.0,-11.0
SHOT,8471228,2,16:37,2,1,61.0,-20.0
SHOT,8476889,2,17:21,2,1,82.0,3.0
GIVEAWAY,8475906,2,17:59,2,1,27.0,31.0
TAKEAWAY,8475794,3,03:25,2,1,-19.0,-30.0
GIVEAWAY,8471228,3,04:07,2,1,51.0,-35.0
TAKEAWAY,8473994,3,08:39,2,1,-41.0,-11.0
SHOT,8475794,3,08:55,2,1,64.0,8.0
SHOT,8471228,3,08:56,2,1,80.0,-7.0
SHOT,8471228,3,08:56,2,1,87.0,-6.0
SHOT,8471228,3,08:56,2,1,88.0,-5.0
SHOT,8478449,3,11:30,2,1,46.0,21.0
SHOT,8475906,3,16:25,2,1,30.0,-21.0
SHOT,8471228,3,16:28,2,1,79.0,0.0
SHOT,8478449,3,17:06,2,1,-63.0,20.0
