play,player,period,time,goalsFor,goalsAgainst,x,y
SHOT,8477450,1,02:16,0,0,58.0,13.0
GIVEAWAY,8476902,1,03:23,0,0,-32.0,-31.0
SHOT,8475906,1,05:10,0,0,72.0,-20.0
TAKEAWAY,8476889,1,06:33,0,0,39.0,19.0
SHOT,8480036,1,06:46,0,0,82.0,12.0
GIVEAWAY,8475906,1,08:30,0,0,-62.0,38.0
SHOT,8473994,1,09:26,0,0,81.0,-17.0
SHOT,8476889,1,10:35,0,0,70.0,19.0
GIVEAWAY,8471392,1,11:31,0,0,-56.0,39.0
TAKEAWAY,8477450,1,14:38,0,0,27.0,-6.0
SHOT,8471284,1,14:45,0,0,36.0,-25.0
SHOT,8470794,1,15:03,0,0,81.0,-18.0
SHOT,8480036,1,15:23,0,0,7.0,-4.0
SHOT,8475794,1,15:28,0,0,76.0,11.0
SHOT,8480036,1,16:41,0,0,40.0,-17.0
SHOT,8480036,1,16:53,0,0,43.0,-16.0
GIVEAWAY,8475794,1,19:59,0,0,59.0,40.0
GIVEAWAY,8473994,2,01:17,0,1,-32.0,40.0
GIVEAWAY,8476902,2,02:41,0,1,-35.0,38.0
GOAL,8471260,2,04:46,1,1,66.0,15.0
SHOT,8473994,2,06:06,1,1,49.0,23.0
GOAL,8478449,2,06:40,2,1,60.0,-1.0
SHOT,8471260,2,07:57,2,1,60.0,-32.0
GIVEAWAY,8471418,2,11:12,2,1,-96.0,0.0
SHOT,8475794,2,11:45,2,1,72.0,-28.0
TAKEAWAY,8471228,2,12:15,2,1,33.0,4.0
GOAL,8476467,2,12:18,3,1,78.0,-2.0
TAKEAWAY,8470794,2,15:57,3,1,-37.0,-7.0
TAKEAWAY,8471699,2,16:05,3,1,28.0,5.0
SHOT,8471699,2,16:09,3,1,74.0,-1.0
GOAL,8471699,2,16:09,4,1,80.0,2.0
GIVEAWAY,8475413,2,16:46,4,1,-67.0,4.0
SHOT,8473994,3,00:44,4,1,85.0,-22.0
SHOT,8471284,3,04:15,4,1,12.0,-28.0
SHOT,8471260,3,07:56,4,1,45.0,-16.0
